date,season,playoff,team1,team2,elo1_pre,elo2_pre
2008-02-08,2008,,DAL,MEM,1643.5704,1347.9064
2008-02-08,2008,,DET,POR,1652.5686,1535.3558
2008-02-08,2008,,DEN,WAS,1556.484,1470.5614
2008-02-08,2008,,TOR,LAC,1572.0817,1405.3348
2008-02-08,2008,,NYK,SAS,1360.053,1622.3915
2008-02-09,2008,,MIL,NYK,1366.4338,1356.1929
2008-02-09,2008,,IND,POR,1409.3792,1531.6633
2008-02-09,2008,,GSW,SAC,1595.7441,1477.4315
2008-02-09,2008,,HOU,ATL,1593.8008,1445.9421
2008-02-09,2008,,UTA,CHI,1637.6036,1468.4769
2008-02-09,2008,,NOP,MEM,1606.6978,1346.3508
2008-02-09,2008,,PHI,LAC,1452.295,1418.5658
2008-02-10,2008,,MIA,LAL,1284.3475,1647.2399
2008-02-10,2008,,BOS,SAS,1652.7018,1626.2516
2008-02-10,2008,,DET,CHO,1656.2611,1393.4495
2008-02-10,2008,,CLE,DEN,1551.3785,1561.3795
2008-02-10,2008,,NJN,DAL,1401.8712,1645.126
2008-02-10,2008,,MIN,TOR,1340.7443,1558.8507
2008-02-10,2008,,PHO,WAS,1640.6769,1465.6659
2008-02-11,2008,,GSW,WAS,1597.8529,1464.5371
2008-02-11,2008,,MIL,LAC,1360.6398,1408.8741
2008-02-11,2008,,PHI,DAL,1461.9867,1620.3008
2008-02-11,2008,,TOR,SAS,1569.954,1620.8813
2008-02-11,2008,,CHO,LAL,1390.0807,1650.3342
2008-02-11,2008,,HOU,POR,1598.9088,1521.8271
2008-02-11,2008,,ORL,CLE,1558.144,1521.8468
2008-02-12,2008,,MIA,DEN,1281.2532,1590.9113
2008-02-12,2008,,CHI,NOP,1465.4849,1608.8209
2008-02-12,2008,,IND,BOS,1419.2153,1658.072
2008-02-12,2008,,ATL,DET,1440.8341,1659.6299
2008-02-12,2008,,MEM,SAC,1344.2277,1475.3228
2008-02-12,2008,,NJN,MIN,1426.6964,1329.641
2008-02-13,2008,,HOU,SAC,1604.3138,1461.6357
2008-02-13,2008,,GSW,PHO,1599.8035,1641.8057
2008-02-13,2008,,CLE,SAS,1534.8143,1629.234
2008-02-13,2008,,MIL,NOP,1350.5656,1619.7091
2008-02-13,2008,,ORL,DEN,1545.1765,1592.5052
2008-02-13,2008,,PHI,MEM,1473.0939,1357.9147
2008-02-13,2008,,SEA,UTA,1355.7229,1640.5957
2008-02-13,2008,,CHO,ATL,1385.1724,1436.9598
2008-02-13,2008,,BOS,NYK,1662.769,1361.9869
2008-02-13,2008,,DAL,POR,1609.1936,1516.4221
2008-02-13,2008,,DET,IND,1663.5042,1414.5183
2008-02-13,2008,,LAC,WAS,1418.9484,1462.5865
2008-02-13,2008,,TOR,NJN,1561.6013,1429.3555
2008-02-13,2008,,MIN,LAL,1326.9819,1655.2426
2008-02-14,2008,,CHI,MIA,1454.5967,1279.6592
2008-02-14,2008,,PHO,DAL,1637.9518,1616.2307
2008-02-19,2008,,WAS,NYK,1468.4603,1360.7421
2008-02-19,2008,,SEA,MEM,1348.6581,1352.9843
2008-02-19,2008,,UTA,GSW,1647.6605,1603.6573
2008-02-19,2008,,SAS,CHO,1637.8202,1389.1833
2008-02-19,2008,,CLE,HOU,1526.2281,1605.9186
2008-02-19,2008,,MIN,PHI,1320.114,1478.0243
2008-02-19,2008,,DEN,BOS,1583.5288,1664.0139
2008-02-19,2008,,LAL,ATL,1662.1105,1432.9489
2008-02-19,2008,,DET,ORL,1666.1038,1554.153
2008-02-19,2008,,POR,SAC,1509.385,1460.031
2008-02-20,2008,,PHO,LAL,1644.9855,1666.5245
2008-02-20,2008,,NJN,CHI,1424.0118,1456.947
2008-02-20,2008,,LAC,MEM,1413.0746,1347.2688
2008-02-20,2008,,GSW,BOS,1598.0021,1656.8273
2008-02-20,2008,,SAC,ATL,1477.604,1428.5348
2008-02-20,2008,,TOR,ORL,1566.9449,1582.4733
2008-02-20,2008,,IND,CLE,1411.9187,1516.46
2008-02-20,2008,,PHI,NYK,1460.8481,1383.3062
2008-02-20,2008,,MIL,DET,1347.5112,1637.7834
2008-02-20,2008,,NOP,DAL,1622.7634,1609.197
2008-02-21,2008,,POR,SEA,1491.812,1354.3735
2008-02-21,2008,,MIN,SAS,1337.2902,1640.8551
2008-02-21,2008,,HOU,MIA,1615.6868,1277.3088
2008-02-22,2008,,CHI,DEN,1449.973,1590.7155
2008-02-22,2008,,CHO,SAC,1386.1484,1483.7947
2008-02-22,2008,,CLE,WAS,1526.0317,1445.8962
2008-02-22,2008,,DET,MIL,1625.3424,1359.9523
2008-02-22,2008,,LAC,UTA,1419.3879,1653.3158
2008-02-22,2008,,NYK,TOR,1370.7831,1577.3937
2008-02-22,2008,,SEA,POR,1352.2142,1493.9713
2008-02-22,2008,,GSW,ATL,1602.1281,1422.3441
2008-02-22,2008,,PHO,BOS,1634.9027,1652.7013
2008-02-22,2008,,IND,NJN,1402.3469,1430.9858
2008-02-22,2008,,ORL,PHI,1572.0245,1473.3712
2008-02-22,2008,,MEM,DAL,1340.9554,1602.2896
2008-02-22,2008,,NOP,HOU,1629.6709,1616.9657
2008-02-23,2008,,NJN,IND,1423.1572,1410.1755
2008-02-23,2008,,MIL,DEN,1356.5419,1575.8685
2008-02-23,2008,,WAS,CHO,1444.0469,1382.0714
2008-02-23,2008,,UTA,ATL,1637.4221,1440.4121
2008-02-23,2008,,MIA,PHI,1276.0299,1467.5079
2008-02-23,2008,,SAS,NOP,1642.4994,1606.0237
2008-02-23,2008,,LAC,LAL,1435.2816,1676.6073
2008-02-24,2008,,SEA,LAL,1365.6925,1685.0127
2008-02-24,2008,,HOU,CHI,1640.6129,1464.8199
2008-02-24,2008,,TOR,NYK,1568.4222,1379.7545
2008-02-24,2008,,CLE,MEM,1527.8811,1334.2018
2008-02-24,2008,,MIN,DAL,1335.6459,1609.0432
2008-02-24,2008,,POR,BOS,1480.493,1646.161
2008-02-24,2008,,PHO,DET,1641.443,1628.7528
2008-02-24,2008,,ORL,SAC,1577.8878,1487.8717
2008-02-25,2008,,IND,TOR,1403.2498,1573.1057
2008-02-25,2008,,NOP,WAS,1600.5282,1450.7797
2008-02-25,2008,,LAC,BOS,1426.8762,1654.179
2008-02-25,2008,,DEN,DET,1564.4939,1660.3167
2008-02-25,2008,,SAS,ATL,1647.9949,1438.4977
2008-02-25,2008,,DAL,CHI,1615.6929,1461.4126
2008-02-26,2008,,MIN,UTA,1328.9962,1639.3365
2008-02-26,2008,,GSW,SEA,1584.0601,1359.5459
2008-02-26,2008,,MEM,PHO,1330.0713,1609.8792
2008-02-26,2008,,LAL,POR,1691.1593,1472.4751
2008-02-26,2008,,MIA,SAC,1271.1602,1480.986
2008-02-26,2008,,NJN,ORL,1430.083,1584.7736
2008-02-26,2008,,MIL,CLE,1367.9165,1532.0116
2008-02-26,2008,,HOU,WAS,1644.0203,1462.0712
2008-02-27,2008,,ATL,SAC,1435.3875,1456.7208
2008-02-27,2008,,NOP,PHO,1589.2367,1615.7734
2008-02-27,2008,,LAC,POR,1414.6228,1469.7861
2008-02-27,2008,,BOS,CLE,1666.4324,1525.0439
2008-02-27,2008,,PHI,ORL,1472.3777,1593.1638
2008-02-27,2008,,IND,CHI,1398.4485,1458.5774
2008-02-27,2008,,UTA,DET,1618.9365,1667.4625
2008-02-27,2008,,NYK,CHO,1375.071,1375.3386
2008-02-27,2008,,TOR,MIN,1577.907,1349.3962
2008-02-27,2008,,SEA,DEN,1357.9036,1557.348
2008-02-28,2008,,SAS,DAL,1651.1051,1618.5281
2008-02-28,2008,,LAL,MIA,1693.8483,1295.4253
2008-02-28,2008,,NJN,MIL,1421.6927,1374.8842
2008-02-29,2008,,GSW,PHI,1585.7024,1484.9177
2008-02-29,2008,,DEN,LAC,1576.0724,1408.968
2008-02-29,2008,,POR,LAL,1475.4409,1695.0177
2008-02-29,2008,,CHI,WAS,1467.4775,1456.9155
2008-02-29,2008,,DAL,SAC,1615.3138,1451.0656
2008-02-29,2008,,SEA,MIA,1339.1792,1294.2559
2008-02-29,2008,,NOP,UTA,1600.1887,1626.3741
2008-02-29,2008,,TOR,IND,1581.5433,1389.5483
2008-02-29,2008,,ATL,NYK,1441.0427,1387.4983
2008-02-29,2008,,BOS,CHO,1668.7856,1362.9114
2008-02-29,2008,,CLE,MIN,1522.6907,1345.7599
2008-02-29,2008,,HOU,MEM,1649.1759,1324.177
2008-03-01,2008,,MIL,SAS,1367.9675,1654.3193
2008-03-01,2008,,MEM,UTA,1322.1611,1617.6866
2008-03-01,2008,,ORL,NYK,1580.6238,1383.4712
2008-03-01,2008,,PHO,PHI,1604.8214,1477.6932
2008-03-01,2008,,LAC,DET,1406.714,1660.0249
2008-03-02,2008,,MIN,SEA,1343.2506,1322.8098
2008-03-02,2008,,GSW,POR,1592.9269,1488.8058
2008-03-02,2008,,NJN,SAS,1428.6094,1656.4629
2008-03-02,2008,,SAC,MIA,1448.1842,1310.6252
2008-03-02,2008,,WAS,NOP,1468.0105,1608.8762
2008-03-02,2008,,BOS,ATL,1669.994,1445.0698
2008-03-02,2008,,IND,MIL,1413.7726,1365.824
2008-03-02,2008,,HOU,DEN,1651.1918,1578.3264
2008-03-02,2008,,CHO,TOR,1361.703,1557.3191
2008-03-02,2008,,CLE,CHI,1525.2,1456.3826
2008-03-02,2008,,LAL,DAL,1681.6528,1618.1952
2008-03-03,2008,,LAC,PHI,1395.3143,1491.2312
2008-03-03,2008,,UTA,DAL,1624.8673,1615.0552
2008-03-03,2008,,NYK,NOP,1378.5935,1591.9608
2008-03-04,2008,,DET,SEA,1671.4246,1331.0592
2008-03-04,2008,,SAS,NJN,1662.5613,1422.511
2008-03-04,2008,,CHI,MEM,1451.6741,1314.9805
2008-03-04,2008,,ATL,GSW,1442.8707,1596.0637
2008-03-04,2008,,ORL,TOR,1585.5015,1541.3364
2008-03-04,2008,,POR,PHO,1485.6689,1591.2834
2008-03-04,2008,,SAC,LAL,1451.9413,1684.7928
2008-03-04,2008,,MIN,CHO,1335.0012,1377.6857
2008-03-05,2008,,MIL,SEA,1356.4584,1330.4519
2008-03-05,2008,,MEM,NJN,1310.3657,1420.3687
2008-03-05,2008,,CHO,GSW,1397.6598,1607.979
2008-03-05,2008,,HOU,IND,1657.2911,1423.1382
2008-03-05,2008,,NOP,ATL,1599.2668,1430.9554
2008-03-05,2008,,DEN,PHO,1572.2271,1598.1761
2008-03-05,2008,,WAS,ORL,1484.9259,1592.8329
2008-03-05,2008,,UTA,MIN,1629.8009,1315.0271
2008-03-05,2008,,BOS,DET,1672.1931,1672.0319
2008-03-05,2008,,LAC,SAC,1375.2994,1445.2598
2008-03-05,2008,,MIA,TOR,1306.8682,1534.005
2008-03-05,2008,,NYK,CLE,1371.2875,1529.9084
2008-03-06,2008,,CHI,CLE,1456.2888,1540.1405
2008-03-06,2008,,DAL,HOU,1610.1216,1660.3549
2008-03-06,2008,,SAS,IND,1664.7036,1420.0745
2008-03-07,2008,,TOR,WAS,1545.3088,1463.6927
2008-03-07,2008,,ATL,MIA,1417.4561,1285.3457
2008-03-07,2008,,SAC,MIN,1437.7529,1312.3322
2008-03-07,2008,,NYK,DET,1361.0554,1664.2814
2008-03-07,2008,,NOP,NJN,1603.1658,1411.6439
2008-03-07,2008,,PHI,SEA,1511.2461,1323.5553
2008-03-07,2008,,PHO,UTA,1589.0374,1632.4958
2008-03-07,2008,,DEN,SAS,1581.3657,1666.7909
2008-03-07,2008,,CHO,ATL,1411.6162,1427.0565
2008-03-07,2008,,LAL,LAC,1691.4744,1382.8063
2008-03-07,2008,,MIL,POR,1363.355,1478.7762
2008-03-07,2008,,BOS,CHI,1679.9436,1466.6548
2008-03-07,2008,,MIA,GSW,1295.5643,1594.0226
2008-03-08,2008,,DAL,NJN,1594.105,1408.8341
2008-03-08,2008,,WAS,CHO,1474.6425,1421.2167
2008-03-08,2008,,HOU,NOP,1676.3715,1605.9756
2008-03-08,2008,,NYK,POR,1358.4781,1483.3375
2008-03-08,2008,,LAC,MIN,1379.4672,1329.7325
2008-03-08,2008,,UTA,DEN,1643.5393,1592.9695
2008-03-08,2008,,ORL,GSW,1614.066,1604.2412
2008-03-08,2008,,CLE,IND,1529.7745,1417.9872
2008-03-08,2008,,ATL,MIA,1419.4189,1283.3828
2008-03-08,2008,,MEM,BOS,1319.0905,1684.0303
2008-03-09,2008,,PHO,SAS,1577.9939,1655.1871
2008-03-09,2008,,DET,CHI,1666.8586,1462.5681
2008-03-09,2008,,LAL,SAC,1694.8135,1420.3525
2008-03-09,2008,,TOR,SEA,1534.3591,1317.3112
2008-03-09,2008,,MIL,PHI,1358.7937,1517.4902
2008-03-10,2008,,PHI,BOS,1531.4161,1690.4785
2008-03-10,2008,,ORL,ATL,1600.1294,1421.3418
2008-03-10,2008,,CLE,POR,1533.3162,1490.3779
2008-03-10,2008,,DAL,NYK,1598.4307,1351.4377
2008-03-10,2008,,MIA,LAC,1281.46,1370.5363
2008-03-10,2008,,SAS,DEN,1647.4667,1582.2676
2008-03-10,2008,,HOU,NJN,1681.3527,1404.5084
2008-03-11,2008,,WAS,MIL,1465.6251,1344.8678
2008-03-11,2008,,CHI,UTA,1460.5676,1654.2412
2008-03-11,2008,,PHO,MEM,1585.7144,1312.6422
2008-03-11,2008,,LAL,TOR,1684.4703,1536.37
2008-03-11,2008,,MIN,POR,1338.6635,1485.4052
2008-03-11,2008,,IND,SEA,1414.4456,1315.3003
2008-03-12,2008,,ATL,HOU,1418.3291,1683.7527
2008-03-12,2008,,BOS,SEA,1700.692,1311.8004
2008-03-12,2008,,GSW,TOR,1618.1779,1533.2288
2008-03-12,2008,,MIA,NYK,1277.2543,1347.4479
2008-03-12,2008,,NJN,CLE,1402.1084,1538.2889
2008-03-12,2008,,NOP,SAS,1600.9944,1650.5803
2008-03-12,2008,,DAL,CHO,1602.4205,1430.234
2008-03-12,2008,,ORL,LAC,1603.1421,1374.7419
2008-03-12,2008,,MIL,UTA,1341.4861,1638.3507
2008-03-12,2008,,DEN,MEM,1579.1539,1309.9128
2008-03-12,2008,,DET,PHI,1668.8591,1521.2026
2008-03-13,2008,,WAS,CLE,1469.0068,1530.2898
2008-03-13,2008,,PHO,GSW,1588.4437,1623.097
2008-03-13,2008,,SAC,POR,1430.6957,1492.4302
2008-03-14,2008,,DAL,IND,1607.8574,1417.9454
2008-03-14,2008,,CHI,PHI,1476.4581,1529.3302
2008-03-14,2008,,BOS,UTA,1702.4266,1641.0123
2008-03-14,2008,,ATL,LAC,1413.864,1371.1034
2008-03-14,2008,,NOP,LAL,1616.7676,1687.6116
2008-03-14,2008,,DET,SAS,1660.7316,1634.8071
2008-03-14,2008,,SEA,MIN,1310.0658,1331.6384
2008-03-14,2008,,HOU,CHO,1688.2178,1424.7971
2008-03-14,2008,,DEN,TOR,1582.0369,1528.3096
2008-03-14,2008,,MIA,ORL,1271.037,1606.7806
2008-03-15,2008,,ORL,IND,1610.1337,1413.8757
2008-03-15,2008,,WAS,LAC,1473.1735,1360.8955
2008-03-15,2008,,NJN,UTA,1410.1075,1666.0881
2008-03-15,2008,,PHO,SAC,1595.468,1440.208
2008-03-15,2008,,POR,MIN,1482.9178,1340.8136
2008-03-15,2008,,PHI,SAS,1536.7885,1631.0574
2008-03-15,2008,,MIL,BOS,1338.8245,1677.3508
2008-03-15,2008,,GSW,MEM,1616.0728,1307.0299
2008-03-16,2008,,MIA,DAL,1267.684,1611.9271
2008-03-16,2008,,SAC,TOR,1433.7473,1516.3843
2008-03-16,2008,,DEN,SEA,1593.9622,1300.8906
2008-03-16,2008,,CLE,CHO,1526.1232,1423.1399
2008-03-16,2008,,HOU,LAL,1689.875,1678.3196
2008-03-16,2008,,DET,NOP,1664.4813,1626.0596
2008-03-16,2008,,NYK,ATL,1353.6652,1424.0719
2008-03-17,2008,,MEM,CHO,1306.2996,1419.7074
2008-03-17,2008,,UTA,TOR,1658.2429,1509.1383
2008-03-17,2008,,ORL,CLE,1612.8711,1529.5557
2008-03-17,2008,,NOP,CHI,1616.5781,1468.9999
2008-03-17,2008,,MIN,LAC,1337.1454,1356.8575
2008-03-17,2008,,IND,NYK,1411.1383,1341.4285
2008-03-17,2008,,WAS,ATL,1477.2114,1436.3086
2008-03-17,2008,,SAS,BOS,1622.8212,1683.295
2008-03-18,2008,,HOU,BOS,1697.241,1688.8499
2008-03-18,2008,,MIL,MIA,1332.8802,1261.3691
2008-03-18,2008,,POR,PHO,1486.5861,1601.9287
2008-03-18,2008,,DET,DEN,1673.9628,1598.681
2008-03-18,2008,,CHI,NJN,1465.4365,1417.9528
2008-03-18,2008,,DAL,LAL,1618.2419,1670.9536
2008-03-18,2008,,SAC,GSW,1440.9933,1616.8031
2008-03-19,2008,,TOR,MIA,1504.4365,1274.4283
2008-03-19,2008,,NOP,HOU,1620.1415,1673.8848
2008-03-19,2008,,IND,CHO,1416.7424,1403.7179
2008-03-19,2008,,MIN,MEM,1344.215,1322.2891
2008-03-19,2008,,ORL,WAS,1618.6638,1462.0208
2008-03-19,2008,,SEA,PHO,1296.1718,1613.4988
2008-03-19,2008,,LAC,GSW,1349.788,1597.8605
2008-03-19,2008,,CLE,DET,1523.7629,1680.5511
2008-03-19,2008,,NJN,ATL,1410.4167,1451.4993
2008-03-19,2008,,PHI,DEN,1545.0247,1592.0927
2008-03-20,2008,,DAL,BOS,1612.5408,1712.2061
2008-03-20,2008,,UTA,LAL,1662.9447,1676.6548
2008-03-20,2008,,CHI,SAS,1472.9725,1617.2664
2008-03-21,2008,,LAL,SEA,1691.3613,1291.7601
2008-03-21,2008,,GSW,HOU,1605.3755,1659.7051
2008-03-21,2008,,POR,LAC,1475.016,1342.2729
2008-03-21,2008,,ORL,PHI,1610.3817,1548.9594
2008-03-21,2008,,IND,MIN,1422.0327,1348.0342
2008-03-21,2008,,NYK,MEM,1335.8243,1318.4698
2008-03-21,2008,,MIA,WAS,1268.6578,1470.3029
2008-03-21,2008,,NJN,DEN,1417.631,1588.158
2008-03-21,2008,,CLE,TOR,1540.8766,1510.207
2008-03-21,2008,,SAS,SAC,1632.033,1459.9359
2008-03-22,2008,,ATL,ORL,1444.285,1618.0186
2008-03-22,2008,,MIL,CLE,1319.821,1545.7565
2008-03-22,2008,,CHO,MIA,1398.4276,1258.9656
2008-03-22,2008,,MEM,SAC,1337.2842,1456.4595
2008-03-22,2008,,PHO,HOU,1617.9104,1666.2661
2008-03-22,2008,,PHI,NJN,1541.3225,1409.2949
2008-03-22,2008,,MIN,NYK,1342.8412,1317.01
2008-03-22,2008,,NOP,BOS,1634.3212,1718.5382
2008-03-22,2008,,CHI,IND,1458.2059,1427.2257
2008-03-22,2008,,LAC,POR,1339.8103,1477.4786
2008-03-22,2008,,UTA,SEA,1648.2382,1290.2985
2008-03-23,2008,,DAL,SAS,1606.2086,1635.5094
2008-03-23,2008,,WAS,DET,1479.9951,1663.4375
2008-03-23,2008,,LAL,GSW,1692.823,1598.8145
2008-03-23,2008,,TOR,DEN,1505.3271,1596.494
2008-03-24,2008,,NYK,NJN,1306.9573,1407.0735
2008-03-24,2008,,MIA,MIL,1255.0348,1335.3701
2008-03-24,2008,,HOU,SAC,1658.2979,1448.1733
2008-03-24,2008,,DET,PHO,1648.0308,1625.8787
2008-03-24,2008,,GSW,LAL,1610.0947,1681.5427
2008-03-24,2008,,MEM,DEN,1345.5703,1606.5463
2008-03-24,2008,,SEA,POR,1289.0399,1487.0135
2008-03-24,2008,,BOS,PHI,1710.6075,1543.5439
2008-03-25,2008,,DAL,LAC,1595.5016,1330.2754
2008-03-25,2008,,CHI,ATL,1445.4246,1455.9509
2008-03-25,2008,,UTA,CHO,1649.4967,1402.3584
2008-03-25,2008,,ORL,SAS,1606.3527,1646.2164
2008-03-25,2008,,IND,NOP,1440.0071,1642.2518
2008-03-25,2008,,POR,WAS,1470.066,1495.4019
2008-03-26,2008,,LAL,CHO,1688.5457,1399.0863
2008-03-26,2008,,NYK,MIA,1293.4995,1261.5714
2008-03-26,2008,,NJN,IND,1420.5313,1434.0153
2008-03-26,2008,,TOR,DET,1495.2749,1652.2762
2008-03-26,2008,,SEA,WAS,1305.9874,1483.2163
2008-03-26,2008,,SAC,MEM,1446.0833,1339.1073
2008-03-26,2008,,PHI,CHI,1558.2761,1452.2194
2008-03-26,2008,,BOS,PHO,1695.8754,1621.6332
2008-03-26,2008,,CLE,NOP,1530.2074,1648.2437
2008-03-26,2008,,HOU,MIN,1660.3879,1352.8939
2008-03-26,2008,,SAS,LAC,1658.9868,1328.2108
2008-03-26,2008,,ATL,MIL,1449.1561,1328.8335
2008-03-27,2008,,GSW,POR,1603.0918,1482.2515
2008-03-27,2008,,DEN,DAL,1613.0093,1597.5662
2008-03-27,2008,,DET,MIA,1642.0282,1256.72
2008-03-28,2008,,BOS,NOP,1703.5911,1652.0214
2008-03-28,2008,,SEA,CHO,1300.809,1431.2634
2008-03-28,2008,,PHI,PHO,1565.3096,1613.9175
2008-03-28,2008,,UTA,LAC,1652.7688,1327.0918
2008-03-28,2008,,TOR,NYK,1505.5229,1298.351
2008-03-28,2008,,ATL,CHI,1455.0574,1445.1859
2008-03-28,2008,,LAL,MEM,1656.3685,1337.4913
2008-03-28,2008,,SAC,WAS,1447.6992,1488.3948
2008-03-28,2008,,SAS,MIN,1660.1058,1351.4423
2008-03-28,2008,,IND,NJN,1428.0669,1426.4796
2008-03-28,2008,,MIL,ORL,1322.9323,1593.5823
2008-03-29,2008,,CHI,MIL,1441.62,1315.9102
2008-03-29,2008,,DET,CLE,1643.1962,1526.4297
2008-03-29,2008,,NJN,PHO,1420.4702,1629.3003
2008-03-29,2008,,LAC,MEM,1325.1511,1352.9235
2008-03-29,2008,,DEN,GSW,1620.6305,1608.3259
2008-03-29,2008,,POR,CHO,1477.0173,1436.2439
2008-03-30,2008,,LAL,WAS,1640.9364,1497.885
2008-03-30,2008,,BOS,MIA,1712.2025,1255.552
2008-03-30,2008,,ATL,NYK,1458.6233,1296.2262
2008-03-30,2008,,CLE,PHI,1521.5394,1549.9268
2008-03-30,2008,,GSW,DAL,1603.0184,1589.9449
2008-03-30,2008,,SEA,SAC,1295.8285,1438.209
2008-03-30,2008,,SAS,HOU,1661.8687,1661.8396
2008-03-30,2008,,MIN,UTA,1349.6794,1654.7095
2008-03-30,2008,,TOR,NOP,1507.6477,1643.4099
2008-03-31,2008,,MEM,ATL,1343.714,1460.7273
2008-03-31,2008,,UTA,WAS,1639.3126,1495.3219
2008-03-31,2008,,PHO,DEN,1634.2556,1625.938
2008-03-31,2008,,CHO,TOR,1450.4082,1500.3079
2008-03-31,2008,,LAC,DAL,1334.3606,1583.4207
2008-03-31,2008,,IND,MIA,1434.0763,1254.4878
2008-04-01,2008,,SAC,HOU,1448.6215,1650.5447
2008-04-01,2008,,ORL,NOP,1600.6044,1650.7498
2008-04-01,2008,,SAS,GSW,1673.1636,1609.5427
2008-04-01,2008,,MIN,DET,1365.0763,1648.0864
2008-04-01,2008,,MIL,NYK,1313.8806,1294.1222
2008-04-01,2008,,DEN,PHO,1617.2904,1642.9032
2008-04-01,2008,,NJN,PHI,1415.5149,1545.7137
2008-04-01,2008,,CHI,BOS,1443.6495,1713.2667
2008-04-02,2008,,BOS,IND,1719.4639,1438.5383
2008-04-02,2008,,UTA,MIN,1648.5551,1362.2235
2008-04-02,2008,,MIA,NOP,1250.0258,1655.5596
2008-04-02,2008,,DAL,GSW,1587.8966,1600.3042
2008-04-02,2008,,LAL,POR,1643.4995,1462.853
2008-04-02,2008,,CHO,CLE,1442.8762,1525.7524
2008-04-02,2008,,MEM,NYK,1329.9702,1290.2649
2008-04-02,2008,,WAS,MIL,1486.0795,1317.7379
2008-04-02,2008,,SEA,LAC,1285.416,1329.8846
2008-04-02,2008,,ATL,TOR,1474.4711,1507.8398
2008-04-03,2008,,POR,HOU,1459.5345,1644.8888
2008-04-03,2008,,SAC,LAC,1454.2773,1348.3492
2008-04-03,2008,,CLE,CHI,1532.4805,1437.4524
2008-04-04,2008,,NOP,NYK,1660.5977,1282.4469
2008-04-04,2008,,MEM,GSW,1337.7882,1586.8114
2008-04-04,2008,,SEA,HOU,1266.9514,1651.8059
2008-04-04,2008,,DET,NJN,1650.9392,1406.8347
2008-04-04,2008,,MIL,IND,1326.2213,1436.4663
2008-04-04,2008,,LAL,DAL,1646.818,1601.3894
2008-04-04,2008,,ATL,PHI,1480.9448,1554.3939
2008-04-04,2008,,TOR,CHO,1501.3661,1436.1482
2008-04-04,2008,,UTA,SAS,1650.7397,1682.4021
2008-04-04,2008,,WAS,MIA,1477.5961,1244.9877
2008-04-04,2008,,PHO,MIN,1637.1439,1360.0388
2008-04-05,2008,,CLE,ORL,1522.4849,1595.7946
2008-04-05,2008,,CHI,WAS,1447.448,1480.2061
2008-04-05,2008,,DEN,SAC,1623.0497,1458.9545
2008-04-05,2008,,PHI,ATL,1562.1324,1473.2063
2008-04-05,2008,,CHO,BOS,1447.847,1721.5359
2008-04-05,2008,,NJN,TOR,1403.8292,1489.6672
2008-04-06,2008,,NOP,GSW,1661.385,1598.7278
2008-04-06,2008,,MIA,DET,1242.3777,1653.9447
2008-04-06,2008,,IND,MIL,1442.5543,1320.1333
2008-04-06,2008,,NYK,ORL,1281.6595,1610.6066
2008-04-06,2008,,LAC,HOU,1343.6721,1655.049
2008-04-06,2008,,SEA,DEN,1263.7084,1611.4169
2008-04-06,2008,,SAC,LAL,1470.5873,1650.2413
2008-04-06,2008,,MIN,MEM,1356.6823,1325.8718
2008-04-06,2008,,POR,SAS,1452.6174,1667.337
2008-04-06,2008,,PHO,DAL,1640.5005,1597.9661
2008-04-08,2008,,LAC,DEN,1335.9644,1598.6982
2008-04-08,2008,,CHO,MIN,1439.313,1339.0117
2008-04-08,2008,,DAL,SEA,1611.1523,1276.427
2008-04-08,2008,,DET,NYK,1657.1552,1301.703
2008-04-08,2008,,MIA,CHI,1239.1672,1432.7994
2008-04-08,2008,,POR,LAL,1447.3676,1662.9934
2008-04-08,2008,,NOP,UTA,1667.1848,1665.8048
2008-04-08,2008,,IND,ATL,1445.9071,1488.0311
2008-04-08,2008,,MIL,BOS,1316.7805,1730.0699
2008-04-08,2008,,MEM,PHO,1343.5424,1627.3142
2008-04-08,2008,,GSW,SAC,1592.928,1457.8352
2008-04-09,2008,,CLE,NJN,1507.6729,1413.0619
2008-04-09,2008,,WAS,BOS,1494.8546,1731.3345
2008-04-09,2008,,PHI,DET,1547.3076,1638.604
2008-04-09,2008,,ORL,CHI,1590.5631,1421.3124
2008-04-09,2008,,SAS,PHO,1672.5869,1633.0939
2008-04-09,2008,,HOU,SEA,1662.7567,1274.8481
2008-04-09,2008,,MIN,NOP,1337.0133,1651.8009
2008-04-09,2008,,NYK,CHO,1320.2542,1441.3114
2008-04-09,2008,,TOR,MIL,1480.4346,1315.516
2008-04-10,2008,,LAC,LAL,1328.3759,1648.824
2008-04-10,2008,,DAL,UTA,1612.7312,1681.1887
2008-04-10,2008,,GSW,DEN,1596.0663,1606.2867
2008-04-11,2008,,LAL,NOP,1656.583,1660.6045
2008-04-11,2008,,SAC,POR,1454.6969,1461.537
2008-04-11,2008,,CHI,CLE,1414.7087,1514.8866
2008-04-11,2008,,ORL,MIN,1597.1667,1328.2097
2008-04-11,2008,,PHI,IND,1555.453,1456.1707
2008-04-11,2008,,DET,WAS,1630.4586,1514.6895
2008-04-11,2008,,SAS,SEA,1649.8141,1273.3702
2008-04-11,2008,,NYK,ATL,1325.4663,1477.7676
2008-04-11,2008,,MIA,MEM,1250.6543,1337.7627
2008-04-11,2008,,HOU,PHO,1664.2346,1655.8667
2008-04-11,2008,,BOS,MIL,1711.4996,1311.0238
